hscode_4,text,url
9207,樂器，其聲音須藉電力產生或必須放大者（例如︰電風琴、電吉他、電手風琴）,tariffHScode.asp?code=9207
9208,音樂盒、遊樂場風琴、街頭用機械風琴、機械鳥鳴器、鋸琴及其他未歸入本章其他號列之樂器；各種媒誘音響器；口哨、呼叫用號角及其他口吹信號器,tariffHScode.asp?code=9208
9209,樂器之零件（例如︰音樂盒之機械裝置）及附件（例如︰機械樂器用卡片、碟片及音樂卷）；各種節拍器、音叉及簧律管（定音哨）,tariffHScode.asp?code=9209
9301,軍用武器，不包括轉輪槍、手槍及第９３０７節之武器,tariffHScode.asp?code=9301
9302,轉輪槍及手槍，不包括第９３０３及９３０４節所列者,tariffHScode.asp?code=9302
9303,其他火器及類似以點燃爆炸性火藥所操作之裝置（例如︰獵槍、來福槍、前膛裝填火器、信號槍及其他僅用於發射信號彈之裝置、發射空包彈之手槍、轉輪槍、獵獲用無痛捕殺器具及撇纜槍）,tariffHScode.asp?code=9303
9304,其他武器（例如︰彈簧、空氣或瓦斯槍枝、警棍），不包括第９３０７節所列者,tariffHScode.asp?code=9304
9305,第９３０１至９３０４節物品之零件及附件,tariffHScode.asp?code=9305
9306,炸彈、手（槍）榴彈、魚雷、地雷、飛彈及類似軍需品與其零件；槍彈、其他彈藥與彈頭及其零件，包括彈丸及彈殼內充填物,tariffHScode.asp?code=9306
9307,劍、短厚彎刀、刺刀、矛與類似武器及其零件與鞘,tariffHScode.asp?code=9307
9401,座物（第９４０２節所列除外），不論是否可轉換成?者；及其零件,tariffHScode.asp?code=9401
9402,內科、外科、牙科或獸醫用家具（例如︰手術檯、檢查檯、有機械裝置之醫院用?、牙科治療椅）；有旋轉及傾斜、升降裝置之理髮用椅及類似之椅；上述物品之零件,tariffHScode.asp?code=9402
9403,其他家具及其零件,tariffHScode.asp?code=9403
9404,褥支持物；寢具及類似家具（例如︰褥、被褥、鴨絨墊、軟墊、毛髮墊及枕頭），裝有彈簧或填充或內部以任何材料裝配或裝有泡沫橡膠或塑膠者，不論有無外罩者均在內,tariffHScode.asp?code=9404
9405,未列名之燈具及照明配件，包括探照燈、聚光燈及其零件；未列名之照明標誌、照明名牌及類似品之裝有－永久固定光源者及其零件,tariffHScode.asp?code=9405
9406,組合式建築物,tariffHScode.asp?code=9406
9503,三輪腳踏車，踏板車，腳踏汽車及類似有輪玩具；玩偶車；玩偶；其他玩具；縮減尺寸（比例）之模型及類似遊戲用模型，無論可否活動；各種益智玩具,tariffHScode.asp?code=9503
9504,遊樂會、桌上或室內遊戲品，包括釘板玩具、撞球、娛樂場遊戲專用桌及自動保齡球場設備,tariffHScode.asp?code=9504
9505,慶典、狂歡節或其他遊藝用品，包括魔術道具及新奇機巧遊戲器具,tariffHScode.asp?code=9505
9506,本章未列名之一般體能運動、體操、競技比賽、其他運動（包括乒乓球）或戶外遊戲用物品及設備；游泳池及袖珍游泳池,tariffHScode.asp?code=9506
9507,釣魚竿、釣魚?及其他釣魚用具；撈魚網、捕蝶網及類似之網；鳥形引誘物（不包括第９２０８或９７０５節所列者）及類似狩獵或射擊用品,tariffHScode.asp?code=9507
9508,遊樂場迴轉臺、鞦韆臺、射擊場及其他遊樂場之娛樂設備；巡迴馬戲團及巡迴動物園；巡迴劇團,tariffHScode.asp?code=9508
9601,已加工之象牙、骨、龜殼、獸角、鹿角、珊瑚、珠母貝及其他動物雕刻材料及其製品（包括經模造之物品）,tariffHScode.asp?code=9601
9602,已加工植物或礦物雕刻材料及此類材料之製品；蠟、硬脂、天然膠或天然樹脂或塑型膏製之雕塑品及其他未列名雕塑製品；已加工之未硬化明膠（列入第３５０３節之明膠除外）及其製品,tariffHScode.asp?code=9602
9603,帚、刷（包括構成機器、用具或車輛零件之刷），手操作之機械式地板刷，無動力拖把及羽毛撣帚；供製帚或刷之結及束；油漆擦及滾筒；Ｔ型擦乾器（不包括滾筒擦乾器）,tariffHScode.asp?code=9603
9604,手用細眼篩及粗篩,tariffHScode.asp?code=9604
9605,旅行自用之成套盥洗用品、針線包、鞋或衣物清潔用品,tariffHScode.asp?code=9605
9606,鈕釦、各種掀釦、飾釦、鈕釦模及以上物品之其他零件；鈕釦坯,tariffHScode.asp?code=9606
9607,拉鍊及其零件,tariffHScode.asp?code=9607
9608,原子筆；氈條尖筆及其他多孔性尖筆及標記（嘜克）筆；鋼筆、寫蠟紙針尖筆及其他筆；複寫用針尖筆；活動鉛筆或繪圖鉛筆；筆桿、鉛筆桿及類似筆桿；上述物品之零件（包括筆帽及夾子），但不包括第９６０９節之物品,tariffHScode.asp?code=9608
9609,鉛筆（不包括第９６０８節所列之鉛筆）、蠟筆、鉛筆芯、粉蠟筆、繪圖木炭條、寫字或繪圖粉筆及裁縫用粉條,tariffHScode.asp?code=9609
9610,具有繪寫面之石板及黑板，不論是否裝框,tariffHScode.asp?code=9610
9611,手操作之日期印、標封印或編號印及類似品（包括標籤印壓器）；手操作之排字號手盤及裝有排字號手盤之手操作印器,tariffHScode.asp?code=9611
9612,已上墨或用不同方法配製使能產生蓋印效果之打字色帶或類似墨帶，不論是否裝軸或裝匣者；打印臺，不論是否上墨，有無盒裝者均在內,tariffHScode.asp?code=9612
9613,抽菸用打火機及其他打火機，不論是否機械或電點火者及其零件，但不包括火石及芯,tariffHScode.asp?code=9613
9614,菸斗（包括菸斗頭）及雪茄菸嘴或紙菸嘴及其零件,tariffHScode.asp?code=9614
9615,髮梳、髮夾及類似品；髮針、髮捲及類似品（第８５１６節所列者除外）及其零件,tariffHScode.asp?code=9615
9616,香水用噴霧器及盥洗用類似噴霧器及其瓶座與噴頭；化�菪巹遞酗巹鄙�,tariffHScode.asp?code=9616
9617,具有外殼之保溫瓶及其他真空保溫器皿；上述物品之零件，不包括玻璃製瓶膽,tariffHScode.asp?code=9617
9618,裁縫用假人及其他體型；商店櫥窗用活動、生動之陳列品,tariffHScode.asp?code=9618
9701,手繪之繪畫、素描及粉彩畫，第４９０６節之繪畫及手繪或手描製品除外；美術拼貼及類似之裝飾匾,tariffHScode.asp?code=9701
9702,凹版畫、版畫及石版畫原跡,tariffHScode.asp?code=9702
9703,任何材料製之雕塑品及雕像原作,tariffHScode.asp?code=9703
9704,郵票、印花稅票、郵資符誌、首日封、明信片、信封、郵簡（具有郵資符誌者）及其類似品，已使用或未經使用者，第４９０７節所列者除外,tariffHScode.asp?code=9704
9705,具有動物學、植物學、礦物學、解剖學、歷史學、考古學、古生物學、人種學或貨幣學價值之收集品及珍藏品,tariffHScode.asp?code=9705
9706,年代超過１００年之古董,tariffHScode.asp?code=9706
